id,crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield_value
17267,Wheat,2019,Rabi       ,Uttarakhand,303283.0,887440.0,1378.9,52091900.0,112215.0,2.37692
17268,other oilseeds,2019,Kharif     ,Uttarakhand,12.0,9.0,1378.9,2061.12,4.44,0.82
17269,other oilseeds,2019,Rabi       ,Uttarakhand,4.0,3.0,1378.9,687.04,1.48,0.835
17270,Arhar/Tur,2019,Rabi       ,West Bengal,4845.0,12768.0,1733.4,832177.0,1792.65,2.69933
17271,Bajra,2019,Kharif     ,West Bengal,68.0,27.0,1733.4,11679.7,25.16,0.4
17272,Barley,2019,Rabi       ,West Bengal,278.0,599.0,1733.4,47749.3,102.86,2.07333
17274,Cotton(lint),2019,Kharif     ,West Bengal,305.0,590.0,1733.4,52386.8,112.85,1.18
17275,Gram,2019,Rabi       ,West Bengal,36103.0,47419.0,1733.4,6201050.0,13358.1,1.29471
17276,Groundnut,2019,Autumn     ,West Bengal,4110.0,4605.0,1733.4,705934.0,1520.7,1.32286
17277,Groundnut,2019,Rabi       ,West Bengal,4687.0,9127.0,1733.4,805039.0,1734.19,1.79727
17278,Groundnut,2019,Summer     ,West Bengal,62233.0,142367.0,1733.4,10689100.0,23026.2,2.14105
17279,Horse-gram,2019,Rabi       ,West Bengal,1739.0,919.0,1733.4,298691.0,643.43,0.563
17280,Jowar,2019,Autumn     ,West Bengal,180.0,95.0,1733.4,30916.8,66.6,0.515
17282,Khesari,2019,Rabi       ,West Bengal,97112.0,85928.0,1733.4,16680000.0,35931.4,1.00333
17283,Linseed,2019,Rabi       ,West Bengal,4055.0,2098.0,1733.4,696487.0,1500.35,0.515625
17284,Maize,2019,Autumn     ,West Bengal,50026.0,170292.0,1733.4,8592470.0,18509.6,3.17833
17285,Maize,2019,Rabi       ,West Bengal,171547.0,1284320.0,1733.4,29464900.0,63472.4,4.13824
17286,Maize,2019,Summer     ,West Bengal,140811.0,992934.0,1733.4,24185700.0,52100.1,3.91667
17287,Masoor,2019,Rabi       ,West Bengal,172025.0,143792.0,1733.4,29547000.0,63649.2,0.749048
17289,Moong(Green Gram),2019,Kharif     ,West Bengal,2249.0,1896.0,1733.4,386288.0,832.13,0.874444
17290,Moong(Green Gram),2019,Rabi       ,West Bengal,1900.0,1497.0,1733.4,326344.0,703.0,0.756667
17291,Moong(Green Gram),2019,Summer     ,West Bengal,70233.0,28665.0,1733.4,12063200.0,25986.2,0.747619
17292,Niger seed,2019,Kharif     ,West Bengal,1005.0,519.0,1733.4,172619.0,371.85,0.584
17293,Other  Rabi pulses,2019,Rabi       ,West Bengal,666.0,505.0,1733.4,114392.0,246.42,0.73
17294,Other Kharif pulses,2019,Kharif     ,West Bengal,1523.0,1020.0,1733.4,261590.0,563.51,0.693333
17295,Peas & beans (Pulses),2019,Rabi       ,West Bengal,20041.0,19031.0,1733.4,3442240.0,7415.17,0.986667
17298,Ragi,2019,Autumn     ,West Bengal,2851.0,4174.0,1733.4,489688.0,1054.87,0.86
17299,Rapeseed &Mustard,2019,Rabi       ,West Bengal,610402.0,712371.0,1733.4,104843000.0,225849.0,1.01727
17300,Rice,2019,Autumn     ,West Bengal,215126.0,514586.0,1733.4,36950000.0,79596.6,2.43429
17301,Rice,2019,Summer     ,West Bengal,1271770.0,4616840.0,1733.4,218440000.0,470556.0,3.46429
17302,Rice,2019,Winter     ,West Bengal,4004080.0,11344600.0,1733.4,687740000.0,1481510.0,2.77136
17303,Sannhamp,2019,Kharif     ,West Bengal,370.0,1539.0,1733.4,63551.2,136.9,4.64
17304,Sesamum,2019,Autumn     ,West Bengal,651.0,549.0,1733.4,111816.0,240.87,0.854
17305,Sesamum,2019,Summer     ,West Bengal,262135.0,133845.0,1733.4,45024300.0,96990.0,0.595714
17306,Sesamum,2019,Winter     ,West Bengal,584.0,451.0,1733.4,100308.0,216.08,1.03125
17307,Small millets,2019,Autumn     ,West Bengal,1724.0,704.0,1733.4,296114.0,637.88,0.686667
17308,Small millets,2019,Rabi       ,West Bengal,4380.0,4830.0,1733.4,752309.0,1620.6,1.28
17309,Soyabean,2019,Kharif     ,West Bengal,249.0,194.0,1733.4,42768.2,92.13,1.255
17311,Sunflower,2019,Kharif     ,West Bengal,7842.0,9576.0,1733.4,1346940.0,2901.54,1.11467
17312,Tobacco,2019,Whole Year ,West Bengal,15151.0,20457.0,1733.4,2602340.0,5605.87,1.51
17313,Urad,2019,Kharif     ,West Bengal,66846.0,44876.0,1733.4,11481500.0,24733.0,0.64
17314,Urad,2019,Rabi       ,West Bengal,5502.0,5215.0,1733.4,945024.0,2035.74,0.74
17315,Wheat,2019,Rabi       ,West Bengal,188308.0,509970.0,1733.4,32343800.0,69674.0,2.64762
17316,Arhar/Tur,2020,Kharif     ,Uttarakhand,3327.0,3992.0,1313.95,644140.0,1230.99,0.87
17317,Barley,2020,Rabi       ,Uttarakhand,19280.0,24479.0,1313.95,3732800.0,7133.6,1.36692
17319,Gram,2020,Rabi       ,Uttarakhand,728.0,558.0,1313.95,140948.0,269.36,0.748182
17320,Groundnut,2020,Kharif     ,Uttarakhand,617.0,933.0,1313.95,119457.0,228.29,1.52167
17321,Horse-gram,2020,Kharif     ,Uttarakhand,13149.0,12844.0,1313.95,2545780.0,4865.13,0.969091
17322,Maize,2020,Kharif     ,Uttarakhand,19697.0,41108.0,1313.95,3813540.0,7287.89,1.97308
17323,Maize,2020,Summer     ,Uttarakhand,198.0,430.0,1313.95,38334.8,73.26,2.125
17324,Masoor,2020,Rabi       ,Uttarakhand,9246.0,6998.0,1313.95,1790120.0,3421.02,0.751538
17325,Moong(Green Gram),2020,Kharif     ,Uttarakhand,9.0,6.0,1313.95,1742.49,3.33,0.856667
17326,Moong(Green Gram),2020,Summer     ,Uttarakhand,8.0,5.0,1313.95,1548.88,2.96,0.785
17327,Moth,2020,Kharif     ,Uttarakhand,42.0,24.0,1313.95,8131.62,15.54,0.57
17329,Other  Rabi pulses,2020,Rabi       ,Uttarakhand,32.0,21.0,1313.95,6195.52,11.84,0.763333
17330,Other Cereals,2020,Kharif     ,Uttarakhand,623.0,350.0,1313.95,120619.0,230.51,0.558571
17331,Other Cereals,2020,Rabi       ,Uttarakhand,411.0,333.0,1313.95,79573.7,152.07,0.808
17332,Other Kharif pulses,2020,Kharif     ,Uttarakhand,14208.0,15379.0,1313.95,2750810.0,5256.96,1.08333
17333,Peas & beans (Pulses),2020,Rabi       ,Uttarakhand,4919.0,4135.0,1313.95,952368.0,1820.03,0.669231
17336,Ragi,2020,Kharif     ,Uttarakhand,85427.0,125898.0,1313.95,16539500.0,31608.0,1.58909
17337,Rapeseed &Mustard,2020,Rabi       ,Uttarakhand,13150.0,11853.0,1313.95,2545970.0,4865.5,0.693846
17338,Rice,2020,Kharif     ,Uttarakhand,241936.0,669372.0,1313.95,46841200.0,89516.3,2.09308
17339,Rice,2020,Summer     ,Uttarakhand,15315.0,55057.0,1313.95,2965140.0,5666.55,3.56333
17340,Sesamum,2020,Kharif     ,Uttarakhand,2017.0,537.0,1313.95,390511.0,746.29,0.240833
17341,Small millets,2020,Kharif     ,Uttarakhand,44769.0,65289.0,1313.95,8667730.0,16564.5,1.48091
17342,Soyabean,2020,Kharif     ,Uttarakhand,7246.0,8800.0,1313.95,1402900.0,2681.02,1.21417
17344,Sunflower,2020,Kharif     ,Uttarakhand,3.0,2.0,1313.95,580.83,1.11,0.75
17345,Sunflower,2020,Summer     ,Uttarakhand,3.0,2.0,1313.95,580.83,1.11,0.67
17346,Tobacco,2020,Whole Year ,Uttarakhand,3.0,6.0,1313.95,580.83,1.11,2.0
17347,Turmeric,2020,Whole Year ,Uttarakhand,1299.0,4186.0,1313.95,251499.0,480.63,2.80833
17348,Urad,2020,Kharif     ,Uttarakhand,12398.0,13282.0,1313.95,2400380.0,4587.26,1.12077
17349,Urad,2020,Summer     ,Uttarakhand,58.0,69.0,1313.95,11229.4,21.46,1.19333
17350,Wheat,2020,Rabi       ,Uttarakhand,297189.0,937003.0,1313.95,57538800.0,109960.0,2.21615
17351,other oilseeds,2020,Kharif     ,Uttarakhand,13.0,9.0,1313.95,2516.93,4.81,0.7
17352,other oilseeds,2020,Rabi       ,Uttarakhand,30.0,21.0,1313.95,5808.3,11.1,0.69
17353,Bajra,1997,Kharif     ,Haryana,584000.0,674000.0,661.2,55579300.0,181040.0,1.20944
17354,Barley,1997,Rabi       ,Haryana,42000.0,116000.0,661.2,3997140.0,13020.0,2.59667
17355,Cotton(lint),1997,Whole Year ,Haryana,631000.0,1107000.0,661.2,60052300.0,195610.0,1.55273
17356,Gram,1997,Kharif     ,Haryana,59000.0,45000.0,661.2,5615030.0,18290.0,0.76
17357,Gram,1997,Rabi       ,Haryana,295000.0,264000.0,661.2,28075200.0,91450.0,0.891538
17358,Jowar,1997,Kharif     ,Haryana,130000.0,32000.0,661.2,12372100.0,40300.0,0.3575
17359,Maize,1997,Kharif     ,Haryana,26000.0,50000.0,661.2,2474420.0,8060.0,1.9725
17360,Other  Rabi pulses,1997,Rabi       ,Haryana,104000.0,78000.0,661.2,9897680.0,32240.0,0.886154
17361,Other Kharif pulses,1997,Kharif     ,Haryana,64500.0,59400.0,661.2,6138460.0,19995.0,0.756316
17362,Rice,1997,Kharif     ,Haryana,913000.0,2556000.0,661.2,86890200.0,283030.0,2.73059
17364,Wheat,1997,Rabi       ,Haryana,2057000.0,7528000.0,661.2,195765000.0,637670.0,3.60737
17365,Bajra,1997,Kharif     ,Nagaland,990.0,700.0,1398.5,94218.3,306.9,0.712857
17366,Jowar,1997,Kharif     ,Nagaland,900.0,630.0,1398.5,85653.0,279.0,0.725
17367,Maize,1997,Kharif     ,Nagaland,30000.0,30000.0,1398.5,2855100.0,9300.0,0.998571
17368,Rice,1997,Kharif     ,Nagaland,145000.0,188000.0,1398.5,13799600.0,44950.0,1.29
17369,Rice,1997,Rabi       ,Nagaland,200.0,250.0,1398.5,19034.0,62.0,1.3
17370,Bajra,1998,Kharif     ,Delhi,2595.0,2091.0,784.5,256386.0,752.55,0.81
17371,Barley,1998,Kharif     ,Delhi,305.0,83.0,784.5,30134.0,88.45,0.27
17372,Cotton(lint),1998,Kharif     ,Delhi,1.0,1.0,784.5,98.8,0.29,1.0
17373,Gram,1998,Rabi       ,Delhi,152.0,36.0,784.5,15017.6,44.08,0.24
17374,Jowar,1998,Kharif     ,Delhi,9052.0,4058.0,784.5,894338.0,2625.08,0.45
17375,Maize,1998,Kharif     ,Delhi,165.0,132.0,784.5,16302.0,47.85,0.8
17377,Rice,1998,Kharif     ,Delhi,7303.0,10799.0,784.5,721536.0,2117.87,1.48
17379,Wheat,1998,Rabi       ,Delhi,31037.0,107729.0,784.5,3066460.0,9000.73,3.47
17380,Bajra,1999,Kharif     ,Andhra Pradesh,106564.0,90556.0,650.4,11309600.0,28772.3,0.899444
17381,Bajra,1999,Rabi       ,Andhra Pradesh,10039.0,6886.0,650.4,1065440.0,2710.53,0.860909
17382,Castor seed,1999,Kharif     ,Andhra Pradesh,264061.0,58353.0,650.4,28024800.0,71296.5,0.212632
17383,Cotton(lint),1999,Kharif     ,Andhra Pradesh,1045700.0,1579410.0,650.4,110981000.0,282340.0,1.45818
17384,Dry chillies,1999,Whole Year ,Andhra Pradesh,267789.0,496115.0,650.4,28420400.0,72303.0,1.69273
17385,Gram,1999,Rabi       ,Andhra Pradesh,162961.0,95087.0,650.4,17295000.0,43999.5,0.824762
17386,Groundnut,1999,Kharif     ,Andhra Pradesh,1520580.0,680774.0,650.4,161379000.0,410556.0,0.773182
17387,Groundnut,1999,Rabi       ,Andhra Pradesh,274540.0,408464.0,650.4,29136900.0,74125.8,1.52818
17388,Horse-gram,1999,Kharif     ,Andhra Pradesh,17595.0,5969.0,650.4,1867360.0,4750.65,0.387857
17389,Horse-gram,1999,Rabi       ,Andhra Pradesh,83409.0,29925.0,650.4,8852200.0,22520.4,0.379048
17390,Jowar,1999,Kharif     ,Andhra Pradesh,328773.0,246478.0,650.4,34892700.0,88768.7,0.609
17391,Jowar,1999,Rabi       ,Andhra Pradesh,407156.0,289222.0,650.4,43211500.0,109932.0,0.605909
17392,Linseed,1999,Rabi       ,Andhra Pradesh,5864.0,506.0,650.4,622346.0,1583.28,0.1175
17393,Maize,1999,Kharif     ,Andhra Pradesh,360070.0,1091200.0,650.4,38214200.0,97218.9,2.90909
17394,Maize,1999,Rabi       ,Andhra Pradesh,91938.0,381497.0,650.4,9757380.0,24823.3,4.39476
17395,Masoor,1999,Kharif     ,Andhra Pradesh,427217.0,152953.0,650.4,45340500.0,115349.0,0.375
17396,Masoor,1999,Rabi       ,Andhra Pradesh,4942.0,1872.0,650.4,524494.0,1334.34,0.346154
17397,Moong(Green Gram),1999,Kharif     ,Andhra Pradesh,320634.0,174742.0,650.4,34028900.0,86571.2,0.626818
17398,Moong(Green Gram),1999,Rabi       ,Andhra Pradesh,138055.0,36027.0,650.4,14651800.0,37274.9,0.335263
17399,Niger seed,1999,Kharif     ,Andhra Pradesh,18602.0,7164.0,650.4,1974230.0,5022.54,0.3725
17401,Ragi,1999,Kharif     ,Andhra Pradesh,82280.0,85732.0,650.4,8732380.0,22215.6,1.03867
17402,Ragi,1999,Rabi       ,Andhra Pradesh,14472.0,24853.0,650.4,1535910.0,3907.44,1.79
17403,Rapeseed &Mustard,1999,Rabi       ,Andhra Pradesh,2942.0,646.0,650.4,312234.0,794.34,0.214
17404,Rice,1999,Kharif     ,Andhra Pradesh,2848790.0,7056180.0,650.4,302342000.0,769174.0,2.40087
17405,Rice,1999,Rabi       ,Andhra Pradesh,1165450.0,3581740.0,650.4,123690000.0,314673.0,2.73
17406,Safflower,1999,Rabi       ,Andhra Pradesh,16896.0,7742.0,650.4,1793170.0,4561.92,0.39
17407,Sesamum,1999,Kharif     ,Andhra Pradesh,116926.0,26617.0,650.4,12409400.0,31570.0,0.221364
17408,Sesamum,1999,Rabi       ,Andhra Pradesh,54212.0,10932.0,650.4,5753520.0,14637.2,0.207368
17410,Sunflower,1999,Kharif     ,Andhra Pradesh,74294.0,49815.0,650.4,7884820.0,20059.4,0.653077
17411,Tobacco,1999,Whole Year ,Andhra Pradesh,128826.0,133652.0,650.4,13672300.0,34783.0,1.25312
17412,Urad,1999,Kharif     ,Andhra Pradesh,80258.0,48023.0,650.4,8517780.0,21669.7,0.607895
17413,Urad,1999,Rabi       ,Andhra Pradesh,380593.0,246988.0,650.4,40392300.0,102760.0,0.508
17414,Wheat,1999,Rabi       ,Andhra Pradesh,13515.0,9056.0,650.4,1434350.0,3649.05,0.658182
17415,Bajra,1999,Kharif     ,Delhi,2719.0,3749.0,365.9,288567.0,734.13,1.38
17416,Barley,1999,Kharif     ,Delhi,261.0,98.0,365.9,27699.9,70.47,0.38
17417,Cotton(lint),1999,Kharif     ,Delhi,1.0,1.0,365.9,106.13,0.27,1.0
17418,Gram,1999,Rabi       ,Delhi,62.0,13.0,365.9,6580.06,16.74,0.21
17419,Jowar,1999,Kharif     ,Delhi,8515.0,3681.0,365.9,903697.0,2299.05,0.43
17420,Maize,1999,Kharif     ,Delhi,58.0,42.0,365.9,6155.54,15.66,0.72
17422,Rice,1999,Kharif     ,Delhi,8105.0,15279.0,365.9,860184.0,2188.35,1.89
17424,Wheat,1999,Rabi       ,Delhi,33505.0,122058.0,365.9,3555890.0,9046.35,3.64
17425,Bajra,1999,Kharif     ,Jammu and Kashmir,13357.0,6397.0,667.1,1417580.0,3606.39,0.5575
17426,Barley,1999,Kharif     ,Jammu and Kashmir,34.0,10.0,667.1,3608.42,9.18,0.29
17427,Barley,1999,Rabi       ,Jammu and Kashmir,10958.0,5051.0,667.1,1162970.0,2958.66,0.591667
17428,Gram,1999,Rabi       ,Jammu and Kashmir,443.0,120.0,667.1,47015.6,119.61,0.35
17429,Groundnut,1999,Kharif     ,Jammu and Kashmir,8.0,4.0,667.1,849.04,2.16,0.51
17430,Jowar,1999,Kharif     ,Jammu and Kashmir,6.0,1.0,667.1,636.78,1.62,0.2
17431,Linseed,1999,Rabi       ,Jammu and Kashmir,700.0,302.0,667.1,74291.0,189.0,0.43875
17432,Maize,1999,Kharif     ,Jammu and Kashmir,317324.0,471210.0,667.1,33677600.0,85677.5,1.28833
17433,Rapeseed &Mustard,1999,Rabi       ,Jammu and Kashmir,68751.0,50410.0,667.1,7296540.0,18562.8,0.561818
17434,Rice,1999,Kharif     ,Jammu and Kashmir,250625.0,391529.0,667.1,26598800.0,67668.8,1.48917
17435,Sesamum,1999,Kharif     ,Jammu and Kashmir,6418.0,2741.0,667.1,681142.0,1732.86,0.4625
17436,Sugarcane,1999,Whole Year ,Jammu and Kashmir,143.0,143.0,667.1,15176.6,38.61,1.1125
17437,Bajra,2000,Kharif     ,Delhi,3119.0,4634.0,544.3,306192.0,810.94,1.49
17438,Barley,2000,Kharif     ,Delhi,235.0,75.0,544.3,23069.9,61.1,0.32
17439,Cotton(lint),2000,Kharif     ,Delhi,1.0,1.0,544.3,98.17,0.26,1.0
17440,Gram,2000,Rabi       ,Delhi,50.0,8.0,544.3,4908.5,13.0,0.16
17441,Jowar,2000,Kharif     ,Delhi,8625.0,8177.0,544.3,846716.0,2242.5,0.95
17442,Maize,2000,Kharif     ,Delhi,55.0,90.0,544.3,5399.35,14.3,1.64
17444,Rice,2000,Kharif     ,Delhi,6053.0,11420.0,544.3,594223.0,1573.78,1.89
17446,Wheat,2000,Rabi       ,Delhi,27836.0,97927.0,544.3,2732660.0,7237.36,3.52
17447,Bajra,2000,Kharif     ,Jammu and Kashmir,13340.0,6188.0,989.5,1309590.0,3468.4,0.536
17448,Barley,2000,Kharif     ,Jammu and Kashmir,34.0,9.0,989.5,3337.78,8.84,0.26
17449,Barley,2000,Rabi       ,Jammu and Kashmir,8730.0,4284.0,989.5,857024.0,2269.8,0.655
17450,Dry chillies,2000,Whole Year ,Jammu and Kashmir,1000.0,1020.0,989.5,98170.0,260.0,0.92
17451,Garlic,2000,Whole Year ,Jammu and Kashmir,201.0,165.0,989.5,19732.2,52.26,0.88
17452,Ginger,2000,Kharif     ,Jammu and Kashmir,40.0,48.0,989.5,3926.8,10.4,1.415
17453,Gram,2000,Rabi       ,Jammu and Kashmir,398.0,107.0,989.5,39071.7,103.48,0.335
17454,Groundnut,2000,Kharif     ,Jammu and Kashmir,12.0,6.0,989.5,1178.04,3.12,0.5
17455,Linseed,2000,Rabi       ,Jammu and Kashmir,361.0,94.0,989.5,35439.4,93.86,0.358
17456,Maize,2000,Kharif     ,Jammu and Kashmir,330208.0,525800.0,989.5,32416500.0,85854.1,1.49083
17457,Onion,2000,Whole Year ,Jammu and Kashmir,365.0,805.0,989.5,35832.1,94.9,2.285
17458,Rapeseed &Mustard,2000,Rabi       ,Jammu and Kashmir,66135.0,24973.0,989.5,6492470.0,17195.1,0.381667
17459,Rice,2000,Kharif     ,Jammu and Kashmir,244051.0,415342.0,989.5,23958500.0,63453.3,1.6
17460,Sannhamp,2000,Whole Year ,Jammu and Kashmir,275.0,136.0,989.5,26996.8,71.5,0.494
17461,Sesamum,2000,Kharif     ,Jammu and Kashmir,6591.0,2773.0,989.5,647038.0,1713.66,0.414
17462,Sugarcane,2000,Whole Year ,Jammu and Kashmir,126.0,417.0,989.5,12369.4,32.76,2.6275
17463,Tobacco,2000,Whole Year ,Jammu and Kashmir,99.0,12.0,989.5,9718.83,25.74,0.12
17464,Turmeric,2000,Whole Year ,Jammu and Kashmir,11.0,11.0,989.5,1079.87,2.86,1.0
17465,Wheat,2000,Rabi       ,Jammu and Kashmir,276815.0,145060.0,989.5,27174900.0,71971.9,0.820833
17466,other oilseeds,2000,Kharif     ,Jammu and Kashmir,8.0,4.0,989.5,785.36,2.08,0.5
17467,other oilseeds,2000,Rabi       ,Jammu and Kashmir,729.0,255.0,989.5,71565.9,189.54,0.34
17468,Bajra,2001,Kharif     ,Delhi,2632.0,5140.0,611.9,268806.0,684.32,1.95
17469,Barley,2001,Kharif     ,Delhi,122.0,60.0,611.9,12459.9,31.72,0.49
17470,Cotton(lint),2001,Kharif     ,Delhi,1.0,1.0,611.9,102.13,0.26,1.0
17471,Gram,2001,Rabi       ,Delhi,51.0,8.0,611.9,5208.63,13.26,0.16
17472,Jowar,2001,Kharif     ,Delhi,8627.0,8140.0,611.9,881076.0,2243.02,0.94
17473,Maize,2001,Kharif     ,Delhi,53.0,95.0,611.9,5412.89,13.78,1.79
17474,Other Kharif pulses,2001,Kharif     ,Delhi,545.0,643.0,611.9,55660.9,141.7,1.18
17476,Rice,2001,Kharif     ,Delhi,6405.0,12063.0,611.9,654143.0,1665.3,1.88
17478,Wheat,2001,Rabi       ,Delhi,26114.0,91660.0,611.9,2667020.0,6789.64,3.51
17479,Bajra,2001,Kharif     ,Jammu and Kashmir,13571.0,8056.0,953.8,1386010.0,3528.46,0.586
17480,Barley,2001,Kharif     ,Jammu and Kashmir,27.0,7.0,953.8,2757.51,7.02,0.26
17481,Barley,2001,Rabi       ,Jammu and Kashmir,9837.0,4783.0,953.8,1004650.0,2557.62,0.6525
17482,Cotton(lint),2001,Kharif     ,Jammu and Kashmir,69.0,34.0,953.8,7046.97,17.94,0.49
17483,Gram,2001,Rabi       ,Jammu and Kashmir,178.0,102.0,953.8,18179.1,46.28,0.57
17484,Groundnut,2001,Kharif     ,Jammu and Kashmir,12.0,6.0,953.8,1225.56,3.12,0.5
17485,Horse-gram,2001,Kharif     ,Jammu and Kashmir,1944.0,600.0,953.8,198541.0,505.44,0.37
17486,Jowar,2001,Kharif     ,Jammu and Kashmir,7.0,4.0,953.8,714.91,1.82,0.55
17487,Linseed,2001,Rabi       ,Jammu and Kashmir,436.0,272.0,953.8,44528.7,113.36,0.68625
17488,Maize,2001,Kharif     ,Jammu and Kashmir,326476.0,538070.0,953.8,33343000.0,84883.8,1.49333
17489,Masoor,2001,Rabi       ,Jammu and Kashmir,51.0,24.0,953.8,5208.63,13.26,0.45
17490,Moong(Green Gram),2001,Kharif     ,Jammu and Kashmir,2406.0,1070.0,953.8,245725.0,625.56,0.49125
17491,Onion,2001,Whole Year ,Jammu and Kashmir,518.0,1159.0,953.8,52903.3,134.68,1.86
17492,Peas & beans (Pulses),2001,Rabi       ,Jammu and Kashmir,538.0,442.0,953.8,54945.9,139.88,0.81125
17494,Rapeseed &Mustard,2001,Rabi       ,Jammu and Kashmir,71494.0,39219.0,953.8,7301680.0,18588.4,0.586667
17495,Rice,2001,Kharif     ,Jammu and Kashmir,249830.0,422298.0,953.8,25515100.0,64955.8,1.63417
17496,Sannhamp,2001,Whole Year ,Jammu and Kashmir,271.0,134.0,953.8,27677.2,70.46,0.49
17497,Sesamum,2001,Kharif     ,Jammu and Kashmir,6249.0,2944.0,953.8,638210.0,1624.74,0.57
17498,Sugarcane,2001,Whole Year ,Jammu and Kashmir,132.0,436.0,953.8,13481.2,34.32,2.5825
17499,Tobacco,2001,Whole Year ,Jammu and Kashmir,37.0,13.0,953.8,3778.81,9.62,0.416667
17500,Urad,2001,Kharif     ,Jammu and Kashmir,12936.0,5368.0,953.8,1321150.0,3363.36,0.492
17501,Wheat,2001,Rabi       ,Jammu and Kashmir,255514.0,339390.0,953.8,26095600.0,66433.6,1.41833
17502,Bajra,2002,Kharif     ,Delhi,1552.0,2804.0,593.6,146928.0,388.0,1.81
17503,Barley,2002,Kharif     ,Delhi,85.0,41.0,593.6,8046.95,21.25,0.48
17504,Cotton(lint),2002,Kharif     ,Delhi,1.0,1.0,593.6,94.67,0.25,1.0
17505,Gram,2002,Rabi       ,Delhi,73.0,16.0,593.6,6910.91,18.25,0.22
17506,Jowar,2002,Kharif     ,Delhi,9273.0,4015.0,593.6,877875.0,2318.25,0.43
17507,Maize,2002,Kharif     ,Delhi,94.0,228.0,593.6,8898.98,23.5,2.43
17508,Other Kharif pulses,2002,Kharif     ,Delhi,339.0,437.0,593.6,32093.1,84.75,1.29
17510,Rice,2002,Kharif     ,Delhi,6096.0,12907.0,593.6,577108.0,1524.0,2.12
17512,Wheat,2002,Rabi       ,Delhi,19860.0,79718.0,593.6,1880150.0,4965.0,4.01
17513,Bajra,2002,Kharif     ,Jammu and Kashmir,13400.0,7980.0,933.2,1268580.0,3350.0,0.605
17514,Barley,2002,Rabi       ,Jammu and Kashmir,10353.0,5225.0,933.2,980118.0,2588.25,0.544
17515,Cotton(lint),2002,Kharif     ,Jammu and Kashmir,44.0,22.0,933.2,4165.48,11.0,0.405
17516,Gram,2002,Rabi       ,Jammu and Kashmir,228.0,134.0,933.2,21584.8,57.0,0.603333
17517,Groundnut,2002,Kharif     ,Jammu and Kashmir,49.0,26.0,933.2,4638.83,12.25,0.53
17518,Jowar,2002,Kharif     ,Jammu and Kashmir,129.0,32.0,933.2,12212.4,32.25,0.25
17519,Linseed,2002,Rabi       ,Jammu and Kashmir,250.0,160.0,933.2,23667.5,62.5,0.527143
17520,Maize,2002,Kharif     ,Jammu and Kashmir,329465.0,465090.0,933.2,31190500.0,82366.2,1.3475
17521,Masoor,2002,Rabi       ,Jammu and Kashmir,193.0,92.0,933.2,18271.3,48.25,0.482
17522,Moong(Green Gram),2002,Kharif     ,Jammu and Kashmir,2650.0,1236.0,933.2,250876.0,662.5,0.5075
17523,Moth,2002,Kharif     ,Jammu and Kashmir,3481.0,2069.0,933.2,329546.0,870.25,0.625714
17524,Onion,2002,Whole Year ,Jammu and Kashmir,495.0,1107.0,933.2,46861.6,123.75,1.97571
17525,Other  Rabi pulses,2002,Rabi       ,Jammu and Kashmir,63.0,143.0,933.2,5964.21,15.75,1.994
17526,Other Kharif pulses,2002,Kharif     ,Jammu and Kashmir,6335.0,3436.0,933.2,599734.0,1583.75,0.516667
17527,Peas & beans (Pulses),2002,Rabi       ,Jammu and Kashmir,805.0,618.0,933.2,76209.4,201.25,0.911429
17529,Rapeseed &Mustard,2002,Rabi       ,Jammu and Kashmir,59296.0,23590.0,933.2,5613550.0,14824.0,0.519167
17530,Rice,2002,Kharif     ,Jammu and Kashmir,236199.0,421457.0,933.2,22361000.0,59049.8,1.70833
17531,Sesamum,2002,Kharif     ,Jammu and Kashmir,6416.0,2719.0,933.2,607403.0,1604.0,0.4275
17532,Small millets,2002,Kharif     ,Jammu and Kashmir,470.0,90.0,933.2,44494.9,117.5,0.19
17533,Sugarcane,2002,Whole Year ,Jammu and Kashmir,117.0,475.0,933.2,11076.4,29.25,2.65
17534,Tobacco,2002,Whole Year ,Jammu and Kashmir,18.0,5.0,933.2,1704.06,4.5,0.21
17535,Urad,2002,Kharif     ,Jammu and Kashmir,14232.0,5961.0,933.2,1347340.0,3558.0,0.485556
17536,Wheat,2002,Rabi       ,Jammu and Kashmir,244157.0,401900.0,933.2,23114300.0,61039.2,1.465
17537,other oilseeds,2002,Whole Year ,Jammu and Kashmir,36.0,16.0,933.2,3408.12,9.0,0.465
17538,Bajra,2002,Kharif     ,Puducherry,207.0,397.0,1434.59,19596.7,51.75,1.92
17540,Black pepper,2002,Whole Year ,Puducherry,12.0,8.0,1434.59,1136.04,3.0,0.67
17541,Cashewnut,2002,Whole Year ,Puducherry,184.0,140.0,1434.59,17419.3,46.0,1.05667
17543,Coriander,2002,Whole Year ,Puducherry,5.0,4.0,1434.59,473.35,1.25,0.8
17545,Dry chillies,2002,Whole Year ,Puducherry,14.0,36.0,1434.59,1325.38,3.5,2.57
17546,Moong(Green Gram),2002,Rabi       ,Puducherry,1017.0,201.0,1434.59,96279.4,254.25,0.403333
17548,Ragi,2002,Kharif     ,Puducherry,114.0,251.0,1434.59,10792.4,28.5,1.61
17549,Rice,2002,Kharif     ,Puducherry,24142.0,57514.0,1434.59,2285520.0,6035.5,2.56
17552,Urad,2002,Rabi       ,Puducherry,812.0,330.0,1434.59,76872.0,203.0,0.446667
